data_year,utility_characteristics_facility_number,utility_characteristics_facility_name,utility_number,utility_name,state,ba_code,residential_revenues_thousand_dollars,residential_sales_megawatthours,residential_customers_count,commercial_revenues_thousand_dollars,commercial_sales_megawatthours,commercial_customers_count,industrial_revenues_thousand_dollars,industrial_sales_megawatthours,industrial_customers_count,transportation_revenues_thousand_dollars,transportation_sales_megawatthours,transportation_customers_count,total_revenues_thousand_dollars,total_sales_megawatthours,total_customers_count
2024,62586.0,DG Florham Park Solar LLC,62084.0,DG Florham Park Solar LLC,NJ,PJM,0.0,0.0,0.0,0.0,0.0,0.0,301.0,2619.0,1.0,0.0,0.0,0.0,301.0,2619.0,1.0
2024,62958.0,DG Infineum,62801.0,DG Linden New Jersey LLC,NJ,PJM,0.0,0.0,0.0,70.0,2532.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,2532.0,1.0
2024,62957.0,DG Iron Mountain,62800.0,DG Edison New Jersey LLC,NJ,PJM,0.0,0.0,0.0,589.0,6043.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,6043.0,1.0
2024,61507.0,DG New Jersey Solar RLS Logistics,61111.0,"DG New Jersey Solar, LLC",NJ,PJM,0.0,0.0,0.0,269.0,3350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,3350.0,1.0
2024,63419.0,DGS Central California Womens Facility,62856.0,"Forefront Power, LLC",CA,CISO,0.0,0.0,0.0,418.0,3683.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,3683.0,1.0
2024,63947.0,DGS Valley State Prison,62856.0,"Forefront Power, LLC",CA,CISO,0.0,0.0,0.0,397.0,3872.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,3872.0,1.0
2024,63418.0,DGS Wasco State Prison,62856.0,"Forefront Power, LLC",CA,CISO,0.0,0.0,0.0,511.0,4455.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,4455.0,1.0
2024,66021.0,DRPA Ashland Station Solar Project,64933.0,"Solar Star River SLB, LLC",NJ,PJM,0.0,0.0,0.0,285.0,3659.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,3659.0,1.0
2024,66028.0,DRPA Ferry Ave Station Solar Project,64933.0,"Solar Star River SLB, LLC",NJ,PJM,0.0,0.0,0.0,359.0,4622.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,4622.0,1.0
2024,65658.0,DRPA Lindenwold Station Solar Project,64933.0,"Solar Star River SLB, LLC",NJ,PJM,0.0,0.0,0.0,709.0,9110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,9110.0,1.0
2024,66020.0,DRPA Woodcrest Station Solar Project,64933.0,"Solar Star River SLB, LLC",NJ,PJM,0.0,0.0,0.0,468.0,6021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,6021.0,1.0
2024,59746.0,DSH (CA) - Coalinga State Hospital,59512.0,"Team-Solar, Inc.",CA,CISO,0.0,0.0,0.0,557.0,4630.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,4630.0,1.0
2024,62713.0,DSM Nutritional Products Solar,62155.0,"DG Northeast Solar II, LLC",NJ,PJM,0.0,0.0,0.0,0.0,0.0,0.0,682.0,15751.0,2.0,0.0,0.0,0.0,682.0,15751.0,2.0
2024,60739.0,DSM Solar,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,263.0,5624.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,5624.0,1.0
2024,61637.0,Denison Solar Array,60571.0,"AEP Onsite Partners, LLC",OH,PJM,0.0,0.0,0.0,244.0,2280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,2280.0,1.0
2024,56815.0,Denver Int Airport,56026.0,MMA DAS Power,CO,PSCO,0.0,0.0,0.0,294.0,1540.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,1540.0,1.0
2024,59462.0,Denver Intl Airport IV Solar,59229.0,Denver Int'l Airport IV Solar,CO,SWPP,0.0,0.0,0.0,231.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,3000.0,1.0
2024,60861.0,Dept of General Services -FTB,60518.0,"California PV Energy 2, LLC",CA,,0.0,0.0,0.0,508.0,5081.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,5081.0,1.0
2024,62946.0,Dickinson Solar,62795.0,"Dickinson Solar, LLC",PA,PJM,0.0,0.0,0.0,362.0,4177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,4177.0,1.0
2024,61862.0,Dignity - San Martin,61944.0,MN8 Energy LLC,NV,NEVP,0.0,0.0,0.0,464.0,3423.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,3423.0,1.0
2024,61825.0,Dignity - Siena Campus,61944.0,MN8 Energy LLC,NV,NEVP,0.0,0.0,0.0,370.0,2729.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,2729.0,1.0
2024,59094.0,Division 1,57313.0,Tesla Inc.,CA,CISO,0.0,0.0,0.0,360.0,2733.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,2733.0,1.0
2024,59095.0,Division 2,57313.0,Tesla Inc.,CA,CISO,0.0,0.0,0.0,69.0,541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,541.0,1.0
2024,59096.0,Division 3,57313.0,Tesla Inc.,CA,CISO,0.0,0.0,0.0,49.0,458.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,458.0,1.0
2024,67744.0,Dynamic Energy CT STAG,66356.0,Milford Pepes Farm Road Solar LLC,CT,ISNE,0.0,0.0,0.0,0.0,0.0,0.0,333.0,2466.0,1.0,0.0,0.0,0.0,333.0,2466.0,1.0
2024,66815.0,Dynamic Energy NJ - Ferrero,64872.0,"Distributed Solar Development, LLC",NJ,PJM,0.0,0.0,0.0,24.0,2436.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2436.0,1.0
2024,60446.0,E&B Resources,63249.0,Terraform Arcadia,CA,CISO,0.0,0.0,0.0,296.0,2196.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,2196.0,1.0
2024,59132.0,EAFB - North Base,65164.0,CleanCapital Holdings,CA,CISO,0.0,0.0,0.0,134.0,2611.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,2611.0,1.0
2024,59133.0,EAFB - South Base,65164.0,CleanCapital Holdings,CA,CISO,0.0,0.0,0.0,122.0,2379.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,2379.0,1.0
2024,63485.0,ECP Uptown Campus,63220.0,ECP Uptown Campus LLC,PA,PJM,0.0,0.0,0.0,1274.0,20795.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.0,20795.0,1.0
2024,64327.0,EDF Ph1 Toms River,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,1087.0,37926.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0,37926.0,1.0
2024,64406.0,EMWD - Moreno Valley RWRF,63432.0,SkyHigh 2 Solar,CA,CISO,0.0,0.0,0.0,490.0,5524.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,5524.0,1.0
2024,64396.0,EMWD - Perris Valley RWRF,63432.0,SkyHigh 2 Solar,CA,CISO,0.0,0.0,0.0,423.0,6401.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,6401.0,1.0
2024,64399.0,EMWD - San Jacinto RES BCT,63432.0,SkyHigh 2 Solar,CA,CISO,0.0,0.0,0.0,207.0,2969.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,2969.0,1.0
2024,64397.0,EMWD - San Jacinto RWRF NEM,63432.0,SkyHigh 2 Solar,CA,CISO,0.0,0.0,0.0,597.0,10196.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,10196.0,1.0
2024,64398.0,EMWD - Sun City RWRF,63432.0,SkyHigh 2 Solar,CA,CISO,0.0,0.0,0.0,263.0,3661.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,3661.0,1.0
2024,64270.0,"ESCA-LL-COLTON, LLC",62915.0,Madison Energy Holdings LLC,CA,CISO,0.0,0.0,0.0,193.0,4022.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,4022.0,1.0
2024,63889.0,"ESIL-PFCHICAGO 2, LLC",62915.0,Madison Energy Holdings LLC,IL,MISO,0.0,0.0,0.0,150.0,1666.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1666.0,1.0
2024,63888.0,"ESIL-PFCHICAGO 3, LLC",62915.0,Madison Energy Holdings LLC,IL,MISO,0.0,0.0,0.0,71.0,2392.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2392.0,1.0
2024,57574.0,ETS Ewing Solar Facility,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,120.0,1012.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1012.0,1.0
2024,60727.0,East Orange Solar,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,597.0,5779.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,5779.0,1.0
2024,67517.0,El Dorado AR,66239.0,"Entegrity Solar El Dorado SD, LLC",AR,MISO,0.0,0.0,0.0,77.0,1581.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1581.0,1.0
2024,64402.0,El Dorado County,63432.0,SkyHigh 2 Solar,CA,CISO,0.0,0.0,0.0,346.0,2924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,2924.0,1.0
2024,66263.0,Eleven Mile Solar Center,65368.0,"Eleven Mile Solar Center, LLC",AZ,SRP,0.0,0.0,0.0,48403.0,667725.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48403.0,667725.0,1.0
2024,59367.0,Engelhard Solar LLC,58258.0,SunRay Power LLC,NJ,PJM,0.0,0.0,0.0,93.0,1008.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1008.0,1.0
2024,62662.0,"Ennis Solar, LLC",63184.0,CI-II Mitchell Holding LLC,NC,CPLE,0.0,0.0,0.0,363.0,5811.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,5811.0,1.0
2024,60230.0,Estrella Mountain PV,57313.0,Tesla Inc.,AZ,AZPS,0.0,0.0,0.0,196.0,3842.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,3842.0,1.0
2024,58261.0,FAA NorCal TRACON,58238.0,Enfinity NorCal 1 FAA LLC,CA,,0.0,0.0,0.0,229.0,1586.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,1586.0,1.0
2024,57506.0,FRV SI Transport Solar LP,65924.0,"FRV SI Transport Solar, L.P. (Sacremento)",CA,CISO,0.0,0.0,0.0,325.0,1371.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,1371.0,1.0
2024,67518.0,Fayetteville Public Schools (Ozarks),66240.0,"Nabholz Solar FPS Ozarks, LLC",AR,SWPP,0.0,0.0,0.0,105.0,2155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,2155.0,1.0
2024,67519.0,Fayetteville Public Schools (SWEPCO),66241.0,"Nabholz Solar FPS, LLC",AR,MISO,0.0,0.0,0.0,422.0,8654.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,8654.0,1.0
2024,64919.0,FedEx Chicago Solar Facility,63505.0,"DG Illinois Solar, LLC",IL,PJM,0.0,0.0,0.0,187.0,2060.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2060.0,1.0
2024,57776.0,FedEx Woodbridge,65242.0,"Scale Sustainable I, LLC",NJ,PJM,0.0,0.0,0.0,154.0,2092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,2092.0,1.0
2024,64391.0,Firestone Walker Brewery - Phase 1,63432.0,SkyHigh 2 Solar,CA,CISO,0.0,0.0,0.0,267.0,3336.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,3336.0,1.0
2024,62043.0,First Baptist Church of Glenarden,62915.0,Madison Energy Holdings LLC,MD,PJM,0.0,0.0,0.0,247.0,2776.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,2776.0,1.0
2024,57791.0,Foundation AB,56930.0,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,157.0,2105.0,1.0,0.0,0.0,0.0,157.0,2105.0,1.0
2024,61066.0,Foundation CDCR LAC,60690.0,"Foundation CA Fund VIII Manager, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,416.0,4681.0,1.0,0.0,0.0,0.0,416.0,4681.0,1.0
2024,61442.0,Foundation California Training Facility,61070.0,"Foundation CA Fund IX Manager, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,493.0,5424.0,1.0,0.0,0.0,0.0,493.0,5424.0,1.0
2024,58102.0,Foundation Cemex BMQ,57476.0,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,336.0,3266.0,1.0,0.0,0.0,0.0,336.0,3266.0,1.0
2024,58112.0,Foundation Cemex Madison,57484.0,"Foundation CA Fund V Manager, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,158.0,1616.0,1.0,0.0,0.0,0.0,158.0,1616.0,1.0
2024,58101.0,Foundation Cemex River Plant,57476.0,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,320.0,3110.0,1.0,0.0,0.0,0.0,320.0,3110.0,1.0
2024,62654.0,Foundation Dole Fresh Vegetables,62130.0,Foundation CA Fund X Manager LLC,CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,1493.0,17090.0,1.0,0.0,0.0,0.0,1493.0,17090.0,1.0
2024,57792.0,Foundation IE,56930.0,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,44.0,378.0,1.0,0.0,0.0,0.0,44.0,378.0,1.0
2024,61443.0,Foundation Mann Packing,61070.0,"Foundation CA Fund IX Manager, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,534.0,5612.0,1.0,0.0,0.0,0.0,534.0,5612.0,1.0
2024,58114.0,Foundation NWNA,57484.0,"Foundation CA Fund V Manager, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,1118.0,18091.0,1.0,0.0,0.0,0.0,1118.0,18091.0,1.0
2024,58113.0,Foundation RRM,57484.0,"Foundation CA Fund V Manager, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,486.0,8891.0,1.0,0.0,0.0,0.0,486.0,8891.0,1.0
2024,57626.0,Foundation ST,56930.0,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,189.0,2183.0,1.0,0.0,0.0,0.0,189.0,2183.0,1.0
2024,61444.0,Foundation SaIinas Valley State Prison,61070.0,"Foundation CA Fund IX Manager, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,326.0,4762.0,1.0,0.0,0.0,0.0,326.0,4762.0,1.0
2024,61067.0,Foundation Scheid Vineyards,60690.0,"Foundation CA Fund VIII Manager, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,352.0,3917.0,1.0,0.0,0.0,0.0,352.0,3917.0,1.0
2024,58104.0,Foundation Superior Farms,57476.0,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,97.0,749.0,1.0,0.0,0.0,0.0,97.0,749.0,1.0
2024,58105.0,Foundation Wal-Mart Red Bluff,57476.0,Foundation CA Fund VI Manager LLC,CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1940.0,1.0,0.0,0.0,0.0,154.0,1940.0,1.0
2024,63253.0,Francis Scott Key Mall,63054.0,Francis Scott Key Mall,MD,PJM,0.0,0.0,0.0,185.0,1344.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,1344.0,1.0
2024,63496.0,Frederick County - Landfill,57313.0,Tesla Inc.,MD,PJM,0.0,0.0,0.0,156.0,2256.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2256.0,1.0
2024,60759.0,Freeze Solar,56997.0,Marina Energy LLC,NJ,PJM,0.0,0.0,0.0,0.0,0.0,0.0,254.0,1990.0,1.0,0.0,0.0,0.0,254.0,1990.0,1.0
2024,65131.0,Fremont - Kato Rd,57313.0,Tesla Inc.,CA,CISO,0.0,0.0,0.0,200.0,2273.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2273.0,1.0
2024,63420.0,Fresno Bullard High School Hybrid,62856.0,"Forefront Power, LLC",CA,CISO,0.0,0.0,0.0,320.0,2128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,2128.0,1.0
2024,63421.0,Fresno Hoover High School Hybrid,62856.0,"Forefront Power, LLC",CA,CISO,0.0,0.0,0.0,312.0,2029.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,2029.0,1.0
2024,63422.0,Fresno Sunnyside High School Hybrid,62856.0,"Forefront Power, LLC",CA,CISO,0.0,0.0,0.0,368.0,2538.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,2538.0,1.0
2024,62275.0,Frontier HS Solar Project,61944.0,MN8 Energy LLC,CA,CISO,0.0,0.0,0.0,299.0,2477.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,2477.0,1.0
2024,63399.0,Galesburg Solar Array,60571.0,"AEP Onsite Partners, LLC",IL,MISO,0.0,0.0,0.0,102.0,2537.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,2537.0,1.0
2024,56909.0,Gap Pacific Distribution Center,61944.0,MN8 Energy LLC,CA,CISO,0.0,0.0,0.0,372.0,5407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,5407.0,1.0
2024,62680.0,Garfield Solar,56990.0,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0.0,0.0,737.0,6057.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,6057.0,1.0
2024,60847.0,Garrett County - DPU Treatment Plant,57313.0,Tesla Inc.,MD,PJM,0.0,0.0,0.0,111.0,1712.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1712.0,1.0
2024,61794.0,Gateway Solar,61419.0,"Luminace Solar MC, LLC",MD,PJM,0.0,0.0,0.0,491.0,9810.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,9810.0,1.0
2024,60844.0,Genentech Vacaville Meter #1,57313.0,Tesla Inc.,CA,CISO,0.0,0.0,0.0,896.0,11050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,11050.0,1.0
2024,60231.0,Genentech-Oceanside Hybrid,57313.0,Tesla Inc.,CA,CISO,0.0,0.0,0.0,674.0,3575.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,3575.0,1.0
2024,58543.0,"Gilbert Solar Facility I, LLC",58514.0,"Gilbert Solar Facility I, LLC",AZ,AZPS,0.0,0.0,0.0,386.0,3810.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,386.0,3810.0,1.0
2024,66485.0,Gloucester,60281.0,"Altus Power America Management, LLC",NJ,PJM,0.0,0.0,0.0,311.0,3285.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,3285.0,1.0
2024,60752.0,Gloucester Community College Solar,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,427.0,3944.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,3944.0,1.0
2024,59328.0,Golden Acorn Casino,56930.0,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,246.0,3790.0,1.0,0.0,0.0,0.0,246.0,3790.0,1.0
2024,64746.0,Goldman Sachs Carports Solar,63058.0,"DG Northeast 1, LLC",NY,NYIS,0.0,0.0,0.0,192.0,1137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,1137.0,1.0
2024,65942.0,Grand Casino Hinckley Solar,64083.0,"DG Central 1, LLC",MN,MISO,0.0,0.0,0.0,302.0,5628.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,5628.0,1.0
2024,63291.0,Grand Prix Solar,63059.0,Diamond Properties,NY,NYIS,0.0,0.0,0.0,129.0,509.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,509.0,1.0
2024,65999.0,Great Cove Solar,61012.0,AES Distributed Energy,PA,PJM,0.0,0.0,0.0,2927.0,78581.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2927.0,78581.0,1.0
2024,67137.0,Great Cove Solar II,64904.0,AES Clean Energy,PA,PJM,0.0,0.0,0.0,3546.0,95203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3546.0,95203.0,1.0
2024,60463.0,Greene County Meter #1,57313.0,Tesla Inc.,NY,ISNE,0.0,0.0,0.0,121.0,1707.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1707.0,1.0
2024,65164.0,Grinnell College,64516.0,"Azimuth 180 Solar Electric, LLC",IL,MISO,0.0,0.0,0.0,111.0,1705.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1705.0,1.0
2024,67509.0,Grossmont College,62856.0,"Forefront Power, LLC",CA,CISO,0.0,0.0,0.0,628.0,4353.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,4353.0,1.0
2024,62987.0,Grossmont HS Solar Project,61944.0,MN8 Energy LLC,CA,CISO,0.0,0.0,0.0,257.0,1784.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,1784.0,1.0
2024,66023.0,Grossmont-Cuyamaca-Cuyamaca Col. Solar &,62856.0,"Forefront Power, LLC",CA,CISO,0.0,0.0,0.0,424.0,2821.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,2821.0,1.0
2024,56877.0,Hall's Warehouse Solar Project,59100.0,"Sunlight General Solar Fund II, LLC",NJ,PJM,0.0,0.0,0.0,156.0,1430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1430.0,1.0
2024,67461.0,Hamilton,65043.0,Madison Energy Investments LLC,NJ,PJM,0.0,0.0,0.0,52.0,1366.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1366.0,1.0
2024,66906.0,Hammonton-High School Solar,65043.0,Madison Energy Investments LLC,NJ,PJM,0.0,0.0,0.0,168.0,2213.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2213.0,1.0
2024,60815.0,Hampshire College Hybrid,57313.0,Tesla Inc.,MA,ISNE,0.0,0.0,0.0,343.0,2528.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,2528.0,1.0
2024,61030.0,Harford Solar Farm,60669.0,Laertes Solar LLC,NY,NYIS,0.0,0.0,0.0,317.0,2847.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,2847.0,1.0
2024,63069.0,Harmony Road Solar,62856.0,"Forefront Power, LLC",IL,PJM,0.0,0.0,0.0,57.0,2124.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2124.0,1.0
2024,66831.0,Harrah's Atlantic City - POI 2 (Self Par,64872.0,"Distributed Solar Development, LLC",NJ,PJM,0.0,0.0,0.0,40.0,1035.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1035.0,1.0
2024,52061.0,Hartford Hospital Cogeneration,65384.0,"Cartier Energy, LLC",CT,ISNE,0.0,0.0,0.0,4475.0,36625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4475.0,36625.0,1.0
2024,60909.0,Hartford Landfill Solar EGF,60166.0,Materials Innovation Recycling Authority,CT,ISNE,0.0,0.0,0.0,53.0,1187.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1187.0,1.0
2024,60501.0,Hartz Way,60268.0,"Hartz Solar, LLC",NJ,PJM,0.0,0.0,0.0,31.0,768.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,768.0,1.0
2024,60708.0,Havre de Grace II - E at Perryman,61419.0,"Luminace Solar MC, LLC",MD,PJM,0.0,0.0,0.0,115.0,1915.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1915.0,1.0
2024,62438.0,Heller 400M,56997.0,Marina Energy LLC,NJ,PJM,0.0,0.0,0.0,148.0,1406.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,1406.0,1.0
2024,57869.0,Heller Industrial Parks,56997.0,Marina Energy LLC,NJ,PJM,0.0,0.0,0.0,807.0,7683.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,7683.0,1.0
2024,60099.0,"Hewlett-Packard (HP) - Andover, MA",57313.0,Tesla Inc.,MA,ISNE,0.0,0.0,0.0,140.0,2305.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,2305.0,1.0
2024,66572.0,Highpeak Solar 1,64743.0,PPM Solar LLC,TX,ERCO,0.0,0.0,0.0,0.0,0.0,0.0,688.0,13812.0,1.0,0.0,0.0,0.0,688.0,13812.0,1.0
2024,68016.0,Hollister Wastewater Facility,58759.0,Perpetual Energy Systems,CA,CISO,0.0,0.0,0.0,0.0,0.0,0.0,447.0,1650.0,1.0,0.0,0.0,0.0,447.0,1650.0,1.0
2024,62725.0,Homer Street East,65164.0,CleanCapital Holdings,NY,NYIS,0.0,0.0,0.0,130.0,1980.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1980.0,1.0
2024,62724.0,Homer Street West,65164.0,CleanCapital Holdings,NY,NYIS,0.0,0.0,0.0,142.0,2118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2118.0,1.0
2024,60454.0,Houghton,63249.0,Terraform Arcadia,NY,NYIS,0.0,0.0,0.0,179.0,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,2003.0,1.0
2024,67460.0,Howell (Lowes),65043.0,Madison Energy Investments LLC,NJ,PJM,0.0,0.0,0.0,29.0,1047.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1047.0,1.0
2024,63691.0,"Hunker Solar River, LLC",64994.0,SolRiver Capital LLC,PA,PJM,0.0,0.0,0.0,278.0,4630.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,4630.0,1.0
2024,64179.0,IA - City of Ames - Airport Road,62856.0,"Forefront Power, LLC",IA,MISO,0.0,0.0,0.0,184.0,3121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,3121.0,1.0
2024,63869.0,IBM Solar,60293.0,"DG Colorado Solar, LLC",CO,PSCO,0.0,0.0,0.0,0.0,0.0,0.0,512.0,10648.0,1.0,0.0,0.0,0.0,512.0,10648.0,1.0
2024,60709.0,IFF Hazlet,61944.0,MN8 Energy LLC,NJ,PJM,0.0,0.0,0.0,312.0,4111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,4111.0,1.0
2024,62306.0,IFF Union Beach Project,56990.0,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0.0,0.0,771.0,8858.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,8858.0,1.0
2024,61465.0,IGS Solar I - BWI2,62915.0,Madison Energy Holdings LLC,MD,PJM,0.0,0.0,0.0,240.0,2545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,2545.0,1.0
